checkout_id,student_id,book_id,checkout_date,return_date,school
1933,student_0043,book_0149,2025-04-22,2025-05-01,Sunset Ridge Middle
1934,student_0036,book_0425,2026-01-21,2026-01-31,Riverside Middle School
1935,student_0104,book_0343,2026-03-02,2026-03-11,Pine Valley School
1936,student_0026,book_0145,2025-05-16,2025-05-31,Riverside Middle School
1937,student_0051,book_0346,2025-08-11,2025-08-31,Sunset Ridge Middle
1938,student_0140,book_0126,2025-04-19,2025-04-27,Riverside Middle School
1939,student_0021,book_0165,2025-06-04,2025-06-19,Riverside Middle School
1940,student_0029,book_0262,2025-09-01,2025-09-13,Pine Valley School
1941,student_0016,book_0417,2026-01-05,2026-01-14,Sunset Ridge Middle
1942,student_0127,book_0227,2025-11-04,2025-11-21,Brookfield Middle
1943,student_0134,book_0188,2025-04-02,2025-04-12,Pine Valley School
1944,student_0127,book_0264,2025-09-02,2025-09-09,Brookfield Middle
1945,student_0108,book_0010,2025-12-23,2026-01-13,Brookfield Middle
1946,student_0151,book_0384,2025-08-30,2025-09-16,Oak Grove Academy
1947,student_0087,book_0167,2025-12-31,2026-01-14,Riverside Middle School
1948,student_0025,book_0453,2025-06-12,2025-06-28,Oak Grove Academy
1949,student_0174,book_0082,2025-12-09,2025-12-27,Riverside Middle School
1950,student_0036,book_0059,2025-09-09,2025-09-24,Riverside Middle School
1951,student_0009,book_0410,2025-09-29,2025-10-15,Oak Grove Academy
1952,student_0162,book_0087,2026-01-02,2026-01-17,Oak Grove Academy
1953,student_0078,book_0100,2025-07-18,2025-08-05,Riverside Middle School
1954,student_0043,book_0289,2025-05-22,2025-06-08,Sunset Ridge Middle
1955,student_0009,book_0162,2025-04-24,2025-05-04,Oak Grove Academy
1956,student_0174,book_0300,2025-04-20,2025-04-30,Riverside Middle School
1957,student_0160,book_0448,2025-06-13,2025-06-24,Pine Valley School
1958,student_0079,book_0092,2025-07-21,2025-07-30,Pine Valley School
1959,student_0057,book_0221,2026-02-04,2026-02-19,Oak Grove Academy
1960,student_0137,book_0310,2025-07-21,2025-08-06,Pine Valley School
1961,student_0024,book_0067,2025-10-02,2025-10-13,Sunset Ridge Middle
1962,student_0094,book_0230,2025-06-06,2025-06-24,Brookfield Middle
1963,student_0014,book_0327,2026-02-14,2026-02-27,Sunset Ridge Middle
1964,student_0037,book_0180,2025-05-10,2025-05-25,Pine Valley School
1965,student_0007,book_0162,2025-08-10,2025-08-21,Sunset Ridge Middle
1966,student_0055,book_0208,2025-10-14,2025-10-31,Pine Valley School
1967,student_0099,book_0055,2025-06-24,2025-07-07,Oak Grove Academy
1968,student_0104,book_0339,2025-11-21,2025-11-29,Pine Valley School
1969,student_0171,book_0437,2025-08-10,2025-08-27,Riverside Middle School
1970,student_0093,book_0386,2025-11-05,2025-11-23,Brookfield Middle
1971,student_0129,book_0212,2025-06-14,2025-06-29,Pine Valley School
1972,student_0019,book_0463,2025-07-15,2025-07-23,Brookfield Middle
1973,student_0115,book_0365,2026-02-18,2026-03-08,Oak Grove Academy
1974,student_0128,book_0096,2025-08-17,2025-09-03,Brookfield Middle
1975,student_0136,book_0422,2026-03-24,2026-04-10,Brookfield Middle
1976,student_0033,book_0496,2025-07-09,2025-07-27,Sunset Ridge Middle
1977,student_0066,book_0298,2025-10-09,2025-10-25,Sunset Ridge Middle
1978,student_0082,book_0405,2026-03-04,2026-03-21,Oak Grove Academy
1979,student_0021,book_0365,2025-12-19,2026-01-04,Riverside Middle School
1980,student_0196,book_0365,2025-06-24,2025-07-07,Riverside Middle School
1981,student_0144,book_0200,2025-06-19,2025-07-01,Oak Grove Academy
1982,student_0131,book_0170,2025-11-10,2025-11-23,Pine Valley School
1983,student_0181,book_0327,2025-04-15,2025-05-01,Oak Grove Academy
1984,student_0163,book_0373,2025-08-06,2025-08-14,Pine Valley School
1985,student_0056,book_0303,2025-08-18,2025-08-26,Sunset Ridge Middle
1986,student_0136,book_0411,2025-12-30,2026-01-07,Brookfield Middle
1987,student_0155,book_0221,2026-03-18,2026-04-02,Oak Grove Academy
1988,student_0015,book_0311,2025-10-27,2025-11-04,Brookfield Middle
1989,student_0016,book_0137,2025-09-17,2025-10-04,Sunset Ridge Middle
1990,student_0075,book_0419,2025-05-17,2025-05-29,Riverside Middle School
1991,student_0069,book_0368,2025-09-19,2025-10-08,Pine Valley School
1992,student_0049,book_0251,2025-08-19,2025-08-28,Sunset Ridge Middle
1993,student_0101,book_0027,2025-07-26,2025-08-06,Sunset Ridge Middle
1994,student_0086,book_0324,2025-04-07,2025-04-15,Pine Valley School
1995,student_0126,book_0468,2025-10-12,2025-10-22,Riverside Middle School
1996,student_0003,book_0327,2025-10-12,2025-10-20,Sunset Ridge Middle
1997,student_0161,book_0009,2025-06-04,2025-06-13,Sunset Ridge Middle
1998,student_0017,book_0387,2025-12-27,2026-01-14,Oak Grove Academy
1999,student_0039,book_0251,2025-09-05,2025-09-21,Oak Grove Academy
2000,student_0068,book_0270,2025-12-08,2025-12-16,Oak Grove Academy
